"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-10-31,"Lower Rattlesnake","MT","Missoula","Missoula","Missoula",4543,1358,-0.000735835172921266,-0.0187861271676301,0.0642633228840125,748
2017-10-31,"Kalorama","DC","Washington","District of Columbia","Washington",4544,4114,-0.0127189824814015,-0.0290299740382346,-0.0110576923076923,997
2017-10-31,"Westover","CT","Stamford","Fairfield","Stamford",4545,4074,0.00518134715025907,0.00841584158415842,-0.0327635327635328,912
2017-10-31,"South Poly","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4546,1192,0.0136054421768707,0.0483729111697449,0.188434695912263,660
2017-10-31,"Boulevard Bluffs","WA","Seattle","Snohomish","Everett",4547,2837,-0.00246132208157525,0.00817341862117982,0.0293904208998549,1023
2017-10-31,"Five Points","MI","Detroit","Wayne","Detroit",4548,782,0.0103359173126615,0.0182291666666667,-0.00635324015247776,1056
2017-10-31,"West Bluff","NM","Albuquerque","Bernalillo","Albuquerque",4549,1094,0.00183150183150183,-0.00091324200913242,-0.00454959053685168,794
2017-10-31,"Parkland Estates","FL","Tampa","Hillsborough","Tampa",4550,4336,-0.00800732097918097,-0.00504818724185406,-0.0345134713872189,859
2017-10-31,"Flying Horse","CO","Colorado Springs","El Paso","Colorado Springs",4551,2647,-0.000377643504531722,0.00189250567751703,0.0235885537509667,1018
2017-10-31,"Town and Country Estates","NC","Winston-Salem","Forsyth","Winston-Salem",4552,1278,-0.000781860828772478,0.0183266932270916,0.0694560669456067,774
2017-10-31,"Whatcom Falls","WA","Bellingham","Whatcom","Bellingham",4553,1939,0.00258531540847983,0.0173137460650577,0.109902690326274,687
2017-10-31,"Kissingbower","GA","Augusta","Richmond","Augusta",4554,745,0.0247592847317744,0.0612535612535613,0.0478199718706048,811
2017-10-31,"Tyler Park","KY","Louisville/Jefferson County","Jefferson","Louisville",4555,1622,-0.016969696969697,-0.0299043062200957,-0.0597101449275362,1024
2017-10-31,"Genesee","WA","Seattle","King","Seattle",4556,2665,0.00452318130418394,0.0167874856924838,0.0562822037257233,1144
2017-10-31,"Feldman's","AZ","Tucson","Pima","Tucson",4557,1124,0.000890471950133571,0.0218181818181818,0.0534208059981256,645
2017-10-31,"Mckinley","MN","Minneapolis-St Paul","Hennepin","Minneapolis",4558,1276,0.0047244094488189,0.0191693290734824,0.0348742903487429,1019
2017-10-31,"Vineyard","MO","Kansas City","Jackson","Kansas City",4559,721,0.00417827298050139,0.00698324022346369,0.00138888888888889,1158
2017-10-31,"Cross Creek","GA","Augusta","Richmond","Augusta",4560,838,0.00239234449760766,0,0,557
2017-10-31,"Highland","NM","Albuquerque","Bernalillo","Albuquerque",4561,1185,-0.000843170320404722,-0.00336417157275021,-0.0286885245901639,545
2017-10-31,"Midtown-Edmondson","MD","Baltimore","Baltimore City","Baltimore",4562,1158,0,0.0104712041884817,0.00695652173913043,1119
2017-10-31,"San Marco","FL","Jacksonville","Duval","Jacksonville",4563,1357,-0.0116533139111435,-0.0130909090909091,0.0543900543900544,1102
2017-10-31,"Glencarlyn","VA","Washington","Arlington","Arlington",4564,3017,-0.00396170353251898,-0.00297422339722406,0.0457538994800693,580
2017-10-31,"Villages of Larchwood","TN","Nashville","Davidson","Nashville",4565,1452,-0.00343170899107756,0.00276243093922652,0.0196629213483146,745
2017-10-31,"Arlington Park","OH","Columbus","Franklin","Columbus",4566,797,0.00125628140703518,0.00125628140703518,0.0683646112600536,1097
2017-10-31,"Golden Hills","AZ","Phoenix","Maricopa","Mesa",4567,1287,0.00390015600624025,0.0102040816326531,0.0395799676898223,1078
2017-10-31,"White Bridge","TN","Nashville","Davidson","Nashville",4568,1768,-0.00562429696287964,0.0091324200913242,0.0357352079671939,856
2017-10-31,"Marine Villa","MO","St. Louis","Saint Louis City","Saint Louis",4569,772,-0.00387096774193548,-0.00643500643500644,-0.0115236875800256,981
2017-10-31,"Lourdes","AL","Mobile","Mobile","Mobile",4570,800,-0.00249376558603491,-0.00249376558603491,-0.0147783251231527,971
2017-10-31,"Highpoint-Glen","OH","Columbus","Franklin","Columbus",4571,1643,-0.00303398058252427,0,0.0339836375078666,958
2017-10-31,"Stockdale West","CA","Bakersfield","Kern","Bakersfield",4572,1603,0.00817610062893082,0.0126342387871131,-0.0117139334155364,1633
2017-10-31,"Adams Park","GA","Atlanta","Fulton","Atlanta",4573,1081,0.0188501413760603,0.0546341463414634,0.114432989690722,663
2017-10-31,"Phantom Lake","WA","Seattle","King","Bellevue",4574,2791,0.0075812274368231,0.0283714075165807,0.0340866987773249,895
2017-10-31,"Ledroit Park","DC","Washington","District of Columbia","Washington",4575,3085,0.00554106910039113,-0.00708078532346315,0.031427616181879,670
2017-10-31,"Travis","AL","Mobile","Mobile","Mobile",4576,1235,0.0122950819672131,0.0206611570247934,-0.0182829888712242,873
2017-10-31,"Beau Terra","AL","Mobile","Mobile","Mobile",4577,857,0.00116822429906542,0.0130023640661939,0.0142011834319527,902
2017-10-31,"Broadmoor","MS","Jackson","Hinds","Jackson",4578,790,0.00508905852417303,0.0128205128205128,0.0115236875800256,895
2017-10-31,"Castle Rouge","MI","Detroit","Wayne","Detroit",4579,791,0.00253485424588086,0.00764331210191083,0.0246113989637306,815
2017-10-31,"Westfield","AL","Mobile","Mobile","Theodore",4580,981,-0.00808897876643074,-0.0170340681362725,0.0186915887850467,715
2017-10-31,"Bayou Oaks","FL","North Port-Sarasota-Bradenton","Sarasota","Sarasota",4581,1399,0.00502873563218391,-0.00780141843971631,0.00502873563218391,1417
2017-10-31,"Normandy Village","FL","Jacksonville","Duval","Jacksonville",4582,980,0.00616016427104723,0.0218978102189781,0.0458911419423693,711
2017-10-31,"Sheffield","MO","Kansas City","Jackson","Kansas City",4583,674,0.00898203592814371,0.00597014925373134,0.0196671709531014,958
2017-10-31,"Loma del Rey","NM","Albuquerque","Bernalillo","Albuquerque",4584,1294,0.00857365549493375,0.0125195618153365,0,968
2017-10-31,"Arroyo Chico","AZ","Tucson","Pima","Tucson",4585,1026,0.0108374384236453,0.0353178607467205,0.0949839914621131,1094
2017-10-31,"Hollywood Park","CA","Sacramento","Sacramento","Sacramento",4586,1642,0.0104615384615385,0.0294670846394984,0.0648508430609598,1065
2017-10-31,"Windsor Village North","CA","Los Angeles-Long Beach-Anaheim","Orange","Santa Ana",4587,2637,-0.00189250567751703,-0.00901916572717024,0.0464285714285714,405
2017-10-31,"Church Hill","VA","Richmond","Richmond City","Richmond",4588,1435,0.00139567341242149,0.0077247191011236,-0.00966183574879227,1527
2017-10-31,"Cory Lake Isles","FL","Tampa","Hillsborough","Tampa",4589,2718,-0.00766703176341731,-0.012713403559753,0.000736377025036819,853
2017-10-31,"Steele Creek","NC","Charlotte","Mecklenburg","Charlotte",4590,1473,0.00546075085324232,0.0172651933701657,0.0409893992932862,4226
2017-10-31,"Milburn","KS","Kansas City","Johnson","Overland Park",4591,1292,0.00155038759689922,-0.000773395204949729,0.0031055900621118,999
2017-10-31,"Mann","WA","Seattle","King","Seattle",4592,2813,0.00428418421992146,0.0229090909090909,0.113177681044717,752
2017-10-31,"Harriet Creek Ranch","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4593,1536,-0.00130039011703511,0.00195694716242661,0.0212765957446809,1345
2017-10-31,"Hough","WA","Portland","Clark","Vancouver",4594,1599,0.00692695214105793,0.0210727969348659,0.0492125984251969,820
2017-10-31,"Civano","AZ","Tucson","Pima","Tucson",4595,1296,-0.000771010023130301,0.0101325019485581,0.0510948905109489,1681
2017-10-31,"Mariners Village","FL","Orlando","Orange","Orlando",4596,1381,-0.000723589001447178,0.0124633431085044,0.00876552227903579,525
2017-10-31,"West Hills","MD","Baltimore","Baltimore City","Baltimore",4597,1339,0.00224550898203593,0.00676691729323308,0.00752445447705041,696
2017-10-31,"Jamestown","FL","Jacksonville","Duval","Jacksonville",4598,1331,-0.00967261904761905,-0.00299625468164794,0.0317829457364341,480
2017-10-31,"Italian Village","OH","Columbus","Franklin","Columbus",4599,1452,-0.00954979536152797,-0.0142566191446029,-0.025503355704698,1273
2017-10-31,"West Del Paso Heights","CA","Sacramento","Sacramento","Sacramento",4600,1438,0.00629811056682995,0.018413597733711,0.0910470409711684,765
2017-10-31,"Cleveland Park","TN","Nashville","Davidson","Nashville",4601,1546,0.00129533678756477,0.00651041666666667,0.0698961937716263,988
2017-10-31,"Southeast","TN","Nashville","Davidson","Nashville",4602,1837,0.00218221494817239,-0.00809935205183585,-0.0043360433604336,1129
2017-10-31,"Cherry Street","OK","Tulsa","Tulsa","Tulsa",4603,1102,0.00455788514129444,0.00547445255474453,-0.017825311942959,1107
2017-10-31,"Alderbrook","AL","Mobile","Mobile","Mobile",4604,1254,0.00966183574879227,0.0137429264349232,0.0162074554294976,547
2017-10-31,"Rolling Meadows","WI","Madison","Dane","Madison",4605,1443,0.000693481276005548,0.00347705146036161,0.0381294964028777,964
2017-10-31,"Carytown","VA","Richmond","Richmond City","Richmond",4606,1455,0.0055286800276434,0.0260930888575458,0.119230769230769,571
2017-10-31,"Olde Glebe","VA","Washington","Arlington","Arlington",4607,4768,-0.0023017367650136,-0.00438504907078722,-0.0308943089430894,840
2017-10-31,"Riverside","TX","San Antonio","Bexar","San Antonio",4608,1046,-0.00285986653956149,0,0.11632870864461,663
2017-10-31,"Santa Fe","MO","Kansas City","Jackson","Kansas City",4609,826,0.00609013398294762,0.0286425902864259,0.0562659846547315,621
2017-10-31,"Mark Twain","TX","Dallas-Fort Worth","Dallas","Richardson",4610,1483,0.00610583446404342,0.0262975778546713,0.0510276399716513,671
2017-10-31,"Capitol View","GA","Atlanta","Fulton","Atlanta",4611,1067,0.0161904761904762,0.0339147286821705,0.0966084275436793,916
2017-10-31,"Tulip Grove","TN","Nashville","Davidson","Nashville",4612,1450,0.00346020761245675,0.00138121546961326,0.0189739985945186,938
2017-10-31,"Bellewood","AL","Mobile","Mobile","Mobile",4613,923,0.00654307524536532,0.0198895027624309,0.0488636363636364,981
2017-10-31,"Colonial Village","DC","Washington","District of Columbia","Washington",4614,3530,-0.0183537263626251,-0.0378849822840011,-0.0224314594295209,630
2017-10-31,"Laney Walker","GA","Augusta","Richmond","Augusta",4615,714,0.015647226173542,0.0273381294964029,0.0113314447592068,994
2017-10-31,"Gra-Ram","WI","Milwaukee","Milwaukee","Milwaukee",4616,1263,-0.00551181102362205,-0.00394321766561514,0.0301794453507341,529
2017-10-31,"Kevanna Park","WA","Portland","Clark","Vancouver",4617,1438,0.00278940027894003,0.0126760563380282,0.0435413642960813,611
2017-10-31,"Elkhorn Parks-Radcliff","KY","Lexington","Fayette","Lexington",4618,1021,0.0139026812313803,0.0525773195876289,0.0646506777893639,1023
2017-10-31,"Reisterstown Station","MD","Baltimore","Baltimore City","Baltimore",4619,1288,0.00389711613406079,-0.00232378001549187,-0.0257186081694402,510
2017-10-31,"Seward Park","WA","Seattle","King","Seattle",4620,2878,-0.000694444444444444,0.0115992970123023,0.0348795397339087,1187
2017-10-31,"East of I-30","AR","Little Rock","Pulaski","Little Rock",4621,689,0,0.00145348837209302,0.0345345345345345,1254
2017-10-31,"Lower Huntington","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","San Marino",4622,8639,-0.00598320101254171,-0.0234004069635994,-0.00712561774508677,792
2017-10-31,"Ellendale","MO","St. Louis","Saint Louis City","Saint Louis",4623,1007,0.00398803589232303,0.0120603015075377,0.0933767643865364,653
2017-10-31,"Brownlee Woods","OH","Youngstown","Mahoning","Youngstown",4624,654,-0.0045662100456621,-0.0120845921450151,0.021875,1073
2017-10-31,"Clawson","CA","San Francisco","Alameda","Oakland",4625,3013,0,0.00769230769230769,0.0100569896077774,924
2017-10-31,"East Augusta","GA","Augusta","Richmond","Augusta",4626,716,0.0199430199430199,0.0376811594202899,0.0376811594202899,931
2017-10-31,"Bella Vista","WA","Portland","Clark","Vancouver",4627,1778,0.00338600451467269,0.0200803212851406,0.076271186440678,459
2017-10-31,"Elliott","PA","Pittsburgh","Allegheny","Pittsburgh",4628,842,0.00118906064209275,0.00238095238095238,0.0206060606060606,1128
2017-10-31,"Olympic Manor","WA","Seattle","King","Seattle",4629,3226,0.00155231294628997,0.0144654088050314,0.0566655748444153,965
2017-10-31,"Chelwood Vista","NM","Albuquerque","Bernalillo","Albuquerque",4630,1140,0.000877963125548727,0.00175746924428822,0.00529100529100529,573
2017-10-31,"Buckeye Plat","OH","Youngstown","Mahoning","Youngstown",4631,550,0,0.00364963503649635,0.0223048327137546,1019
2017-10-31,"Riverdale","AR","Little Rock","Pulaski","Little Rock",4632,1063,-0.0083955223880597,-0.0371376811594203,-0.0675438596491228,580
2017-10-31,"Salmon Brook","CT","Hartford","Hartford","Granby",4633,1681,0.00478182904961148,0.0138721351025332,0.00178784266984505,896
2017-10-31,"Judiciary Square","DC","Washington","District of Columbia","Washington",4634,2711,-0.00949945195469492,-0.0230630630630631,-0.0447498238195913,957
2017-10-31,"El G.H.E.K.O.","AZ","Tucson","Pima","Tucson",4635,1195,0.00251677852348993,0.0101437024513948,0.0454943132108486,884
2017-10-31,"Lakewood Drive","MS","Jackson","Hinds","Jackson",4636,776,0.00258397932816538,0.00518134715025907,-0.021437578814628,629
2017-10-31,"East Campus","NE","Lincoln","Lancaster","Lincoln",4637,1163,0.00954861111111111,0.0319432120674357,0.00172265288544358,901
2017-10-31,"Galt Mile","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",4638,2204,-0.0058637798827244,-0.0173874275523852,-0.00854700854700855,6787
2017-10-31,"Mission District","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","San Marino",4639,6967,-0.00243413516609393,-0.0210762961922158,0.0175259237622316,798
2017-10-31,"Saint Josephs","MD","Baltimore","Baltimore City","Baltimore",4640,1220,0.00328947368421053,0.00826446280991736,-0.00570497147514263,895
2017-10-31,"Desire","LA","New Orleans","Orleans","New Orleans",4641,1272,0,0.0015748031496063,-0.00235294117647059,764
2017-10-31,"Lake Edge","WI","Madison","Dane","Madison",4642,1445,-0.000691562932226833,0.00208044382801664,0.0321428571428571,1091
2017-10-31,"Yale-Heights","MD","Baltimore","Baltimore City","Baltimore",4643,1275,0.0191846522781775,0.0399673735725938,-0.0123934934159566,623
2017-10-31,"Lakeside","TX","San Antonio","Bexar","San Antonio",4644,1182,0.00169491525423729,0.00595744680851064,0.0478723404255319,1207
2017-10-31,"Bonne Hills","MO","Kansas City","Jackson","Kansas City",4645,1064,0.0104463437796771,0.0280193236714976,0.047244094488189,848
2017-10-31,"Fruit Valley","WA","Portland","Clark","Vancouver",4646,1459,0.0153096729297147,0.0673006583760059,0.141627543035994,526
2017-10-31,"Lea Manor","MO","Kansas City","Jackson","Kansas City",4647,1405,-0.00425230333097094,-0.0270083102493075,-0.0614562458249833,662
2017-10-31,"Earlewood","SC","Columbia","Richland","Columbia",4648,1162,0.00606060606060606,0.022887323943662,0.0283185840707965,1148
2017-10-31,"Cannon Park","WI","Milwaukee","Milwaukee","Milwaukee",4649,1264,0.000791765637371338,0.0039714058776807,0.0152610441767068,546
2017-10-31,"Cascade Heights","GA","Atlanta","Fulton","Atlanta",4650,1184,0.0102389078498294,0.0189328743545611,0.00851788756388416,550
2017-10-31,"Woodbridge","MI","Detroit","Wayne","Detroit",4651,857,0.00468933177022274,0.0438489646772229,0.105806451612903,759
2017-10-31,"El Dorado","TX","San Antonio","Bexar","San Antonio",4652,1323,0.0091533180778032,0.0216216216216216,0.0360219263899765,780
2017-10-31,"Boulevard Manor","VA","Washington","Arlington","Arlington",4653,3186,0.00188679245283019,-0.00156690692572861,0.00188679245283019,465
2017-10-31,"US Naval Base","LA","New Orleans","Orleans","New Orleans",4654,1280,-0.0153846153846154,-0.0419161676646707,0.104400345125108,570
2017-10-31,"Hunterwood","TX","Houston","Harris","Houston",4655,1300,0.00463678516228748,0.00541376643464811,-0.00914634146341463,606
2017-10-31,"North Crichton","AL","Mobile","Mobile","Mobile",4656,711,0,-0.00836820083682008,-0.00140449438202247,808
2017-10-31,"North Fairmount","OH","Cincinnati","Hamilton","Cincinnati",4657,829,0.0109756097560976,0.0310945273631841,0.100929614873838,552
2017-10-31,"Oakridge","FL","Miami-Fort Lauderdale","Broward","Hollywood",4658,2523,0.0035799522673031,0.00678371907422187,-0.0140679953106682,764
2017-10-31,"Ashland Ranch","AZ","Phoenix","Maricopa","Gilbert",4659,1857,0.00161812297734628,0.00541418516513265,0.0220143093010457,711
2017-10-31,"Highlands","WA","Seattle","King","Kirkland",4660,2946,-0.000339328130302002,0.0113285272914521,0.0257660167130919,1074
2017-10-31,"St Anthony East","MN","Minneapolis-St Paul","Hennepin","Minneapolis",4661,1555,-0.0006426735218509,0.00193298969072165,0.0828690807799443,626
2017-10-31,"West Douglas","MI","Kalamazoo","Kalamazoo","Kalamazoo",4662,999,-0.0167322834645669,-0.0467557251908397,0.0941949616648412,554
2017-10-31,"Belmont","MI","Detroit","Wayne","Detroit",4663,750,0.00671140939597316,0.00942126514131898,-0.00662251655629139,999
2017-10-31,"Nevada Street","TX","San Antonio","Bexar","San Antonio",4664,961,0.00417972831765935,0.0201698513800425,0.0737430167597765,619
2017-10-31,"Lake Watkins","FL","Lakeland","Polk","Lakeland",4665,1147,0.00174672489082969,0.00349956255468067,0.0427272727272727,993
2017-10-31,"Mercy Drive","FL","Orlando","Orange","Orlando",4666,1054,-0.00659754948162111,-0.00189393939393939,0.0550550550550551,460
2017-10-31,"Ridge St","VA","Charlottesville","Albemarle","Charlottesville",4667,1436,0.00139470013947001,0.00349406009783368,0.098699311400153,638
2017-10-31,"Southwest Greensburg","PA","Pittsburgh","Westmoreland","Greensburg",4668,874,0.0011454753722795,0.027027027027027,0.0139211136890951,909
2017-10-31,"University Hts","NM","Albuquerque","Bernalillo","Albuquerque",4669,1182,0.00254452926208651,0.00510204081632653,-0.0207125103562552,563
2017-10-31,"Touchstone Village-Elm Lane","NC","Charlotte","Mecklenburg","Charlotte",4670,1766,0.00227014755959137,0.00113378684807256,0.0161104718066743,568
2017-10-31,"West Park","MS","Jackson","Hinds","Jackson",4671,722,0.0112044817927171,0.0169014084507042,-0.0295698924731183,946
2017-10-31,"Maple Grove - Franklin","ID","Boise City","Ada","Boise",4672,1333,0.0052790346907994,0.0238095238095238,0.0471327572663001,941
2017-10-31,"Pat Hurley","NM","Albuquerque","Bernalillo","Albuquerque",4673,1083,0.00744186046511628,0.00744186046511628,0.0169014084507042,575
2017-10-31,"Kenwood Hill","KY","Louisville/Jefferson County","Jefferson","Louisville",4674,1187,0.00253378378378378,0.00593220338983051,0.0551111111111111,668
2017-10-31,"Oak Hills","TX","San Antonio","Bexar","San Antonio",4675,1663,0.00180722891566265,0.00544135429262394,-0.00657108721624851,723
2017-10-31,"Mt. Paran - Northside","GA","Atlanta","Fulton","Atlanta",4676,7952,0.00607287449392712,0.0404291508569933,0.0750304177369204,625
2017-10-31,"High Point","FL","Miami-Fort Lauderdale","Palm Beach","Delray Beach",4677,1445,-0.000691562932226833,-0.0102739726027397,-0.00413507925568573,1605
2017-10-31,"Overton Park","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4678,3625,-0.00983337885823546,-0.0136054421768707,0.0248798416737348,750
2017-10-31,"Oakhurst","NC","Charlotte","Mecklenburg","Charlotte",4679,1289,0.00624512099921936,0.0213946117274168,0.0841042893187553,1083
2017-10-31,"Mariners Island","CA","San Francisco","San Mateo","San Mateo",4680,3414,-0.00204618532592809,-0.00784655623365301,-0.013009540329575,1040
2017-10-31,"Historic Uptown","FL","Tampa","Pinellas","Saint Petersburg",4681,1367,0.000732064421669107,-0.00364431486880466,0.0270473328324568,926
2017-10-31,"Brookwood Hills","GA","Atlanta","Fulton","Atlanta",4682,5018,0.00380076015203041,0.0133279483037157,-0.124563852058618,542
2017-10-31,"Homewood South","PA","Pittsburgh","Allegheny","Pittsburgh",4683,894,0.0147559591373439,0.0193842645381984,-0.0589473684210526,940
2017-10-31,"McCluer Road","MS","Jackson","Hinds","Jackson",4684,902,0.0044543429844098,0.00669642857142857,0.0238365493757094,468
2017-10-31,"North Waterfront","CA","San Francisco","San Francisco","San Francisco",4685,4259,0.0142891164562991,0.0208533077660594,-0.0209195402298851,649
2017-10-31,"West Old Town","NM","Albuquerque","Bernalillo","Albuquerque",4686,1184,0.00169204737732657,0.00169204737732657,-0.011686143572621,786
2017-10-31,"Cedarhurst","VA","Richmond","Richmond City","Richmond",4687,1226,0.0149006622516556,0.0337268128161889,0.00327332242225859,552
2017-10-31,"Prospect","AL","Mobile","Mobile","Mobile",4688,1032,-0.00193423597678917,-0.0105465004793864,0.015748031496063,580
2017-10-31,"Vasser Village (Lincoln Park)","OH","Columbus","Franklin","Columbus",4689,781,0.00256739409499358,0.00644329896907216,0.0497311827956989,621
2017-10-31,"Enchanted Hills","AZ","Tucson","Pima","Tucson",4690,991,0.00711382113821138,0.0355276907001045,0.0553780617678381,607
2017-10-31,"High View Park","VA","Washington","Arlington","Arlington",4691,3120,0.00386100386100386,0.0226155358898722,0.0529868376645292,626
2017-10-31,"Briar","TX","Dallas-Fort Worth","Tarrant","Azle",4692,1470,0.00823045267489712,0.022964509394572,0.027972027972028,1394
2017-10-31,"Greenbriar Farm","OH","Columbus","Franklin","Columbus",4693,1628,-0.00731707317073171,-0.021046301864101,0.00493827160493827,580
2017-10-31,"Maple-Prairie","WI","Madison","Dane","Madison",4694,1733,0.00638792102206736,0.0104956268221574,-0.0085812356979405,589
2017-10-31,"Central Business District","LA","New Orleans","Orleans","New Orleans",4695,2059,-0.0110470701248799,-0.0273972602739726,-0.0775089605734767,1116
2017-10-31,"Fourth Plain Village","WA","Portland","Clark","Vancouver",4696,1446,0.00696378830083566,0.0516363636363636,0.113163972286374,575
2017-10-31,"Romoland","CA","Riverside","Riverside","Menifee",4697,1855,0.00107933081489477,0.0120021822149482,0.0905349794238683,892
2017-10-31,"Bonnycastle","KY","Louisville/Jefferson County","Jefferson","Louisville",4698,1743,0.00809716599190283,0.0204918032786885,-0.00513698630136986,829
2017-10-31,"Lincolndale","NY","New York","Westchester","Somers",4699,2741,0.00219378427787934,0.0185804533630621,-0.0564543889845095,770
2017-10-31,"Albion Acres","GA","Augusta","Richmond","Augusta",4700,754,0.0314637482900137,0.0710227272727273,0.0486787204450626,633
2017-10-31,"Eken Park","WI","Madison","Dane","Madison",4701,1312,0,-0.00303951367781155,0.0154798761609907,920
2017-10-31,"Brewer's Hill","WI","Milwaukee","Milwaukee","Milwaukee",4702,1236,0.000809716599190283,0.0048780487804878,-0.0135674381484437,854
2017-10-31,"Lincoln Heights","NC","Charlotte","Mecklenburg","Charlotte",4703,963,0.0104931794333683,0.0222929936305732,0.0795964125560538,1199
2017-10-31,"Hillview","AL","Mobile","Mobile","Theodore",4704,900,0,0.00446428571428571,0.0123734533183352,683
2017-10-31,"Bryant","OR","Portland","Clackamas","Lake Oswego",4705,2410,-0.000829187396351575,-0.00577557755775578,-0.00248344370860927,1194
2017-10-31,"Rancho Estates","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",4706,2798,0.00107334525939177,0.00792507204610951,0.0343807763401109,832
2017-10-31,"Dupont Park","DC","Washington","District of Columbia","Washington",4707,2593,-0.00230858022316275,0.00193199381761978,0.115268817204301,697
2017-10-31,"Oakdale","MI","Grand Rapids","Kent","Grand Rapids",4708,1066,0.00756143667296786,0.0123456790123457,0.0259865255052935,805
2017-10-31,"Summit Park","NM","Albuquerque","Bernalillo","Albuquerque",4709,1298,0.0101167315175097,0.0172413793103448,-0.013677811550152,1121
2017-10-31,"Stayton Meadows","MO","Kansas City","Jackson","Kansas City",4710,1023,0.0138751238850347,0.0449438202247191,0.0779768177028451,846
2017-10-31,"Carrol-South Hilton","MD","Baltimore","Baltimore City","Baltimore",4711,1190,0.0025273799494524,0.00337268128161889,-0.0205761316872428,654
2017-10-31,"Sharon Line-Mcguffey Heights","OH","Youngstown","Mahoning","Youngstown",4712,569,0.00352733686067019,0.0215439856373429,0.0537037037037037,823
2017-10-31,"Regina","MN","Minneapolis-St Paul","Hennepin","Minneapolis",4713,1607,0.0068922305764411,0.0248724489795918,0.0656498673740053,967
2017-10-31,"Fairfax","CA","San Francisco","Alameda","Oakland",4714,2826,0.0143575017946877,0.0374449339207048,0.0536912751677852,610
2017-10-31,"East Walpole","MA","Boston","Norfolk","Walpole",4715,2478,0.000807754442649435,-0.0135350318471338,0.025237898220935,1546
2017-10-31,"College Hill","OH","Dayton","Montgomery","Dayton",4716,702,0.0014265335235378,0.00285714285714286,-0.00284090909090909,949
2017-10-31,"Fairgrounds","AZ","Tucson","Pima","Tucson",4717,925,0.0164835164835165,0.0644418872266974,0.162060301507538,567
2017-10-31,"East Jacksonville","FL","Jacksonville","Duval","Jacksonville",4718,796,0.00378310214375788,0.0101522842639594,0.0585106382978723,997
2017-10-31,"Fisher","AL","Mobile","Mobile","Mobile",4719,695,0.00578871201157742,0.0116448326055313,0.0145985401459854,947
2017-10-31,"Newport","OH","Youngstown","Mahoning","Youngstown",4720,576,0.00523560209424084,0.0105263157894737,0.0568807339449541,1166
2017-10-31,"Lawyers Rd - Fox Mill Rd","VA","Washington","Fairfax","Reston",4721,3051,-0.00651253663301856,-0.0103795004865391,0.0149700598802395,766
2017-10-31,"Hollow Hills","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4722,1537,0.00130293159609121,0.00589005235602094,0.0371120107962213,562
2017-10-31,"Vista Meadows","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4723,1590,-0.00125628140703518,-0.00250941028858218,0.0179257362355954,855
2017-10-31,"Melrose","TN","Nashville","Davidson","Nashville",4724,2225,-0.0102313167259786,-0.0141781125387683,-0.0817168799009492,1467
2017-10-31,"Red Mountain Ranch","AZ","Phoenix","Maricopa","Mesa",4725,1758,-0.00170357751277683,0.000569151963574274,0.0109258194364577,1503
2017-10-31,"Woodgate","CO","Denver","Arapahoe","Aurora",4726,2184,0.00691562932226833,0.0143985137018114,0,708
2017-10-31,"Eastside","WA","Olympia","Thurston","Olympia",4727,1442,0.00278164116828929,0.0048780487804878,0.0697329376854599,1015
2017-10-31,"Rothfield","AL","Mobile","Mobile","Semmes",4728,916,0.00109289617486339,0.00218818380743982,0.0315315315315315,760
2017-10-31,"Oaks","TX","Dallas-Fort Worth","Dallas","Garland",4729,1467,0.00755494505494505,0.0138217000691085,0.0508595988538682,1155
2017-10-31,"Near Westside Neighborhood","IN","South Bend","Saint Joseph","South Bend",4730,722,0.0212164073550212,0.0509461426491994,0.0478955007256894,630
2017-10-31,"Promontory Pointe-Heights","TX","San Antonio","Bexar","San Antonio",4731,2158,-0.00461254612546125,-0.00827205882352941,0.00841121495327103,817
2017-10-31,"Farviews & Pattee Canyon","MT","Missoula","Missoula","Missoula",4732,1565,0.0057840616966581,0.0109819121447028,0.0357379219060225,1216
2017-10-31,"Five Mile-Prairie","WA","Spokane","Spokane","Spokane",4733,1621,0.0074580484773151,0.0357827476038339,0.0574037834311807,1680
2017-10-31,"South Greensburg","PA","Pittsburgh","Westmoreland","Greensburg",4734,877,0.0034324942791762,0.0341981132075472,0.0341981132075472,1011
2017-10-31,"New Era Park","CA","Sacramento","Sacramento","Sacramento",4735,1831,0.0132816823464305,0.0450913242009132,0.121936274509804,614
2017-10-31,"Fossil Park","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4736,1591,0.00252047889098929,0.0012586532410321,0.0069620253164557,619
2017-10-31,"First Ward","NC","Charlotte","Mecklenburg","Charlotte",4737,1371,-0.00290909090909091,-0.0136690647482014,-0.00939306358381503,942
2017-10-31,"Eastmont","OH","Dayton","Montgomery","Dayton",4738,808,0,-0.00980392156862745,0.0319284802043423,1094
